FECHA (YYMMDD);HORA (HHMM);;
160613;1300;973;
160613;1400;973;
160613;1500;973;
160613;1600;974;
160613;1700;975;
160613;1800;975;
160613;1900;975;
160613;2000;976;
160613;2100;976;
160613;2200;976;
160613;2300;977;
160614;0000;977;
160614;0100;978;
160614;0200;978;
160614;0300;978;
160614;0400;978;
160614;0500;978;
160614;0600;979;
160614;0700;979;
160614;0800;979;
160614;0900;979;
160614;1000;980;
160614;1100;980;
160614;1200;980;
160614;1300;980;
160614;1400;979;
160614;1500;979;
160614;1600;979;
160614;1700;979;
160614;1800;979;
160614;1900;979;
160614;2000;979;
160614;2100;979;
160614;2200;979;
160614;2300;978;
160615;0000;978;
160615;0100;978;
160615;0200;978;
160615;0300;978;
160615;0400;978;
160615;0500;978;
160615;0600;978;
160615;0700;978;
160615;0800;978;
160615;0900;979;
160615;1000;980;
160615;1100;980;
160615;1200;979;
160615;1300;979;
160615;1400;979;
160615;1500;979;
160615;1600;980;
160615;1700;981;
160615;1800;981;
160615;1900;982;
160615;2000;982;
160615;2100;982;
160615;2200;982;
160615;2300;982;
160616;0000;983;
160616;0100;983;
160616;0200;982;
160616;0300;982;
160616;0400;982;
160616;0500;982;
160616;0600;982;
160616;0700;983;
160616;0800;983;
160616;0900;983;
160616;1000;983;
160616;1100;983;
160616;1200;983;
160616;1300;983;
160616;1400;982;
160616;1500;982;
160616;1600;981;
160616;1700;981;
160616;1800;980;
160616;1900;980;
160616;2000;980;
160616;2100;979;
160616;2200;979;
160616;2300;978;
160617;0000;978;
160617;0100;978;
160617;0200;977;
160617;0300;977;
160617;0400;978;
160617;0500;979;
160617;0600;979;
160617;0700;980;
160617;0800;980;
160617;0900;981;
160617;1000;981;
160617;1100;981;
160617;1200;981;
160617;1300;981;
160617;1400;981;
160617;1500;981;
160617;1600;981;
160617;1700;982;
160617;1800;982;
160617;1900;983;
160617;2000;983;
160617;2100;983;
160617;2200;983;
160617;2300;984;
160618;0000;984;
160618;0100;983;
160618;0200;984;
160618;0300;984;
160618;0400;984;
160618;0500;984;
160618;0600;985;
160618;0700;985;
160618;0800;986;
160618;0900;986;
160618;1000;986;
160618;1100;986;
160618;1200;986;
160618;1300;985;
160618;1400;985;
160618;1500;985;
160618;1600;985;
160618;1700;985;
160618;1800;985;
160618;1900;985;
160618;2000;985;
160618;2100;986;
160618;2200;986;
160618;2300;986;
160619;0000;985;
160619;0100;985;
160619;0200;985;
160619;0300;985;
160619;0400;984;
160619;0500;984;
160619;0600;984;
160619;0700;984;
160619;0800;983;
160619;0900;983;
160619;1000;983;
160619;1100;982;
160619;1200;982;
160619;1300;980;
160619;1400;980;
160619;1500;979;
160619;1600;979;
160619;1700;979;
160619;1800;979;
160619;1900;979;
160619;2000;978;
160619;2100;978;
160619;2200;978;
160619;2300;978;
160620;0000;978;
160620;0100;978;
160620;0200;978;
160620;0300;978;
160620;0400;977;
160620;0500;978;
160620;0600;978;
160620;0700;978;
160620;0800;978;
160620;0900;978;
160620;1000;979;
160620;1100;979;
160620;1200;979;
160620;1300;978;
160620;1400;978;
160620;1500;978;
160620;1600;978;
160620;1700;978;
160620;1800;978;
160620;1900;979;
160620;2000;979;
160620;2100;979;
160620;2200;979;
160620;2300;979;
160621;0000;979;
160621;0100;979;
160621;0200;979;
160621;0300;979;
160621;0400;979;
160621;0500;979;
160621;0600;979;
160621;0700;979;
160621;0800;979;
160621;0900;979;
160621;1000;979;
160621;1100;979;
160621;1200;978;
160621;1300;978;
160621;1400;977;
160621;1500;977;
160621;1600;977;
160621;1700;977;
160621;1800;977;
160621;1900;977;
160621;2000;977;
160621;2100;977;
160621;2200;977;
160621;2300;977;
160622;0000;977;
160622;0100;976;
160622;0200;976;
160622;0300;975;
160622;0400;975;
160622;0500;974;
160622;0600;974;
160622;0700;973;
160622;0800;973;
160622;0900;972;
160622;1000;972;
160622;1100;972;
160622;1200;971;
160622;1300;970;
160622;1400;969;
160622;1500;968;
160622;1600;967;
160622;1700;967;
160622;1800;967;
160622;1900;967;
160622;2000;967;
160622;2100;966;
160622;2200;966;
160622;2300;967;
160623;0000;967;
160623;0100;967;
160623;0200;967;
160623;0300;968;
160623;0400;968;
160623;0500;969;
160623;0600;970;
160623;0700;970;
160623;0800;970;
160623;0900;970;
160623;1000;970;
160623;1100;972;
160623;1200;972;
160623;1300;973;
160623;1400;973;
160623;1500;974;
160623;1600;974;
160623;1700;975;
160623;1800;976;
160623;1900;977;
160623;2000;978;
160623;2100;979;
160623;2200;979;
160623;2300;980;
160624;0000;981;
160624;0100;981;
160624;0200;982;
160624;0300;982;
160624;0400;982;
160624;0500;983;
160624;0600;984;
160624;0700;984;
160624;0800;984;
160624;0900;984;
160624;1000;985;
160624;1100;985;
160624;1200;984;
160624;1300;984;
160624;1400;983;
160624;1500;983;
160624;1600;983;
160624;1700;984;
160624;1800;984;
160624;1900;984;
160624;2000;984;
160624;2100;984;
160624;2200;984;
160624;2300;984;
160625;0000;984;
160625;0100;984;
160625;0200;983;
160625;0300;984;
160625;0400;983;
160625;0500;983;
160625;0600;983;
160625;0700;983;
160625;0800;983;
160625;0900;982;
160625;1000;982;
160625;1100;983;
160625;1200;982;
160625;1300;982;
160625;1400;982;
160625;1500;982;
160625;1600;982;
160625;1700;983;
160625;1800;983;
160625;1900;983;
160625;2000;984;
160625;2100;984;
160625;2200;984;
160625;2300;984;
160626;0000;983;
160626;0100;983;
160626;0200;983;
160626;0300;983;
160626;0400;983;
160626;0500;983;
160626;0600;983;
160626;0700;984;
160626;0800;984;
160626;0900;984;
160626;1000;984;
160626;1100;983;
160626;1200;983;
160626;1300;982;
160626;1400;981;
160626;1500;981;
160626;1600;981;
160626;1700;981;
160626;1800;981;
160626;1900;981;
160626;2000;981;
160626;2100;981;
160626;2200;981;
160626;2300;981;
160627;0000;981;
160627;0100;981;
160627;0200;981;
160627;0300;980;
160627;0400;980;
160627;0500;980;
160627;0600;980;
160627;0700;980;
160627;0800;980;
160627;0900;980;
160627;1000;980;
160627;1100;979;
160627;1200;979;
160627;1300;978;
160627;1400;977;
160627;1500;977;
160627;1600;977;
160627;1700;977;
160627;1800;977;
160627;1900;976;
160627;2000;976;
160627;2100;976;
160627;2200;975;
160627;2300;975;
160628;0000;974;
160628;0100;974;
160628;0200;973;
160628;0300;973;
160628;0400;972;
160628;0500;971;
160628;0600;971;
160628;0700;970;
160628;0800;970;
160628;0900;970;
160628;1000;969;
160628;1100;968;
160628;1200;967;
160628;1300;966;
160628;1400;965;
160628;1500;965;
160628;1600;964;
160628;1700;963;
160628;1800;963;
160628;1900;964;
160628;2000;964;
160628;2100;964;
160628;2200;964;
160628;2300;965;
160629;0000;965;
160629;0100;965;
160629;0200;965;
160629;0300;966;
160629;0400;966;
160629;0500;966;
160629;0600;967;
160629;0700;968;
160629;0800;969;
160629;0900;970;
160629;1000;972;
160629;1100;973;
160629;1200;973;
160629;1300;973;
160629;1400;973;
160629;1500;974;
160629;1600;974;
160629;1700;975;
160629;1800;975;
160629;1900;976;
160629;2000;976;
160629;2100;976;
160629;2200;977;
160629;2300;977;
160630;0000;978;
160630;0100;979;
160630;0200;979;
160630;0300;979;
160630;0400;980;
160630;0500;981;
160630;0600;981;
160630;0700;982;
160630;0800;982;
160630;0900;983;
160630;1000;983;
160630;1100;983;
160630;1200;983;
160630;1300;982;
160630;1400;982;
160630;1500;982;
160630;1600;982;
160630;1700;982;
160630;1800;982;
160630;1900;982;
160630;2000;982;
160630;2100;982;
160630;2200;982;
160630;2300;982;
160701;0000;982;
160701;0100;982;
160701;0200;981;
160701;0300;982;
160701;0400;981;
160701;0500;981;
160701;0600;981;
160701;0700;981;
160701;0800;981;
160701;0900;981;
160701;1000;982;
160701;1100;982;
160701;1200;981;
160701;1300;980;
160701;1400;980;
160701;1500;980;
160701;1600;981;
160701;1700;981;
160701;1800;981;
160701;1900;982;
160701;2000;982;
160701;2100;982;
160701;2200;983;
160701;2300;983;
160702;0000;983;
160702;0100;983;
160702;0200;983;
160702;0300;983;
160702;0400;983;
160702;0500;983;
160702;0600;983;
160702;0700;983;
160702;0800;983;
160702;0900;984;
160702;1000;983;
160702;1100;983;
160702;1200;983;
160702;1300;982;
160702;1400;981;
160702;1500;980;
160702;1600;980;
160702;1700;980;
160702;1800;980;
160702;1900;980;
160702;2000;980;
160702;2100;980;
160702;2200;980;
160702;2300;980;
160703;0000;980;
160703;0100;980;
160703;0200;980;
160703;0300;979;
160703;0400;979;
160703;0500;979;
160703;0600;979;
160703;0700;979;
160703;0800;979;
160703;0900;979;
160703;1000;980;
160703;1100;980;
160703;1200;979;
160703;1300;978;
160703;1400;978;
160703;1500;978;
160703;1600;979;
160703;1700;979;
160703;1800;979;
160703;1900;980;
160703;2000;980;
160703;2100;979;
160703;2200;979;
160703;2300;979;
160704;0000;978;
160704;0100;978;
160704;0200;978;
160704;0300;978;
160704;0400;978;
160704;0500;978;
160704;0600;978;
160704;0700;978;
160704;0800;979;
160704;0900;979;
160704;1000;979;
160704;1100;979;
160704;1200;978;
160704;1300;978;
160704;1400;978;
160704;1500;978;
160704;1600;978;
160704;1700;978;
160704;1800;977;
160704;1900;977;
160704;2000;977;
160704;2100;977;
160704;2200;977;
160704;2300;977;
160705;0000;977;
160705;0100;976;
160705;0200;976;
160705;0300;976;
160705;0400;975;
160705;0500;976;
160705;0600;976;
160705;0700;976;
160705;0800;976;
160705;0900;977;
160705;1000;977;
160705;1100;977;
160705;1200;977;
160705;1300;977;
160705;1400;976;
160705;1500;976;
160705;1600;976;
160705;1700;976;
160705;1800;976;
160705;1900;976;
160705;2000;976;
160705;2100;976;
160705;2200;976;
160705;2300;975;
160706;0000;975;
160706;0100;975;
160706;0200;974;
160706;0300;973;
160706;0400;973;
160706;0500;972;
160706;0600;972;
160706;0700;972;
160706;0800;972;
160706;0900;972;
160706;1000;972;
160706;1100;972;
160706;1200;972;
160706;1300;972;
160706;1400;972;
160706;1500;971;
160706;1600;972;
160706;1700;972;
160706;1800;972;
160706;1900;972;
160706;2000;972;
160706;2100;972;
160706;2200;972;
160706;2300;972;
160707;0000;972;
160707;0100;971;
160707;0200;971;
160707;0300;970;
160707;0400;970;
160707;0500;969;
160707;0600;969;
160707;0700;969;
160707;0800;969;
160707;0900;969;
160707;1000;969;
160707;1100;968;
160707;1200;968;
160707;1300;967;
160707;1400;967;
160707;1500;966;
160707;1600;966;
160707;1700;966;
160707;1800;966;
160707;1900;966;
160707;2000;965;
160707;2100;965;
160707;2200;965;
160707;2300;965;
160708;0000;965;
160708;0100;964;
160708;0200;964;
160708;0300;964;
160708;0400;964;
160708;0500;963;
160708;0600;962;
160708;0700;962;
160708;0800;963;
160708;0900;963;
160708;1000;963;
160708;1100;963;
160708;1200;962;
160708;1300;962;
160708;1400;961;
160708;1500;961;
160708;1600;962;
160708;1700;961;
160708;1800;962;
160708;1900;962;
160708;2000;962;
160708;2100;962;
160708;2200;962;
160708;2300;962;
160709;0000;963;
160709;0100;962;
160709;0200;963;
160709;0300;963;
160709;0400;963;
160709;0500;963;
160709;0600;964;
160709;0700;964;
160709;0800;965;
160709;0900;965;
160709;1000;966;
160709;1100;966;
160709;1200;965;
160709;1300;965;
160709;1400;964;
160709;1500;965;
160709;1600;965;
160709;1700;965;
160709;1800;965;
160709;1900;965;
160709;2000;965;
160709;2100;965;
160709;2200;965;
160709;2300;965;
160710;0000;965;
160710;0100;965;
160710;0200;964;
160710;0300;964;
160710;0400;963;
160710;0500;963;
160710;0600;963;
160710;0700;962;
160710;0800;962;
160710;0900;962;
160710;1000;961;
160710;1100;960;
160710;1200;959;
160710;1300;959;
160710;1400;958;
160710;1500;957;
160710;1600;957;
160710;1700;958;
160710;1800;958;
160710;1900;958;
160710;2000;958;
160710;2100;958;
160710;2200;959;
160710;2300;959;
160711;0000;959;
160711;0100;960;
160711;0200;960;
160711;0300;960;
160711;0400;960;
160711;0500;960;
160711;0600;961;
160711;0700;961;
160711;0800;962;
160711;0900;962;
160711;1000;962;
160711;1100;963;
160711;1200;962;
160711;1300;962;
160711;1400;961;
160711;1500;961;
160711;1600;962;
160711;1700;962;
160711;1800;963;
160711;1900;964;
160711;2000;964;
160711;2100;965;
160711;2200;965;
160711;2300;966;
160712;0000;966;
160712;0100;967;
160712;0200;967;
160712;0300;968;
160712;0400;968;
160712;0500;968;
160712;0600;969;
160712;0700;969;
160712;0800;969;
160712;0900;970;
160712;1000;970;
160712;1100;970;
160712;1200;970;
160712;1300;969;
160712;1400;969;
160712;1500;969;
160712;1600;970;
160712;1700;970;
160712;1800;970;
160712;1900;971;
160712;2000;971;
160712;2100;971;
160712;2200;971;
160712;2300;971;
160713;0000;972;
160713;0100;972;
160713;0200;972;
160713;0300;972;
160713;0400;972;
160713;0500;972;
160713;0600;972;
160713;0700;972;
160713;0800;973;
160713;0900;973;
160713;1000;973;
160713;1100;973;
160713;1200;973;
160713;1300;972;
160713;1400;972;
160713;1500;972;
160713;1600;973;
160713;1700;973;
160713;1800;974;
160713;1900;974;
160713;2000;975;
160713;2100;975;
160713;2200;975;
160713;2300;976;
160714;0000;976;
160714;0100;977;
160714;0200;977;
160714;0300;978;
160714;0400;978;
160714;0500;978;
160714;0600;979;
160714;0700;979;
160714;0800;979;
160714;0900;980;
160714;1000;980;
160714;1100;981;
160714;1200;981;
160714;1300;981;
160714;1400;981;
160714;1500;981;
160714;1600;982;
160714;1700;982;
160714;1800;982;
160714;1900;983;
160714;2000;983;
160714;2100;984;
160714;2200;984;
160714;2300;984;
160715;0000;984;
160715;0100;984;
160715;0200;984;
160715;0300;984;
160715;0400;984;
160715;0500;984;
160715;0600;984;
160715;0700;985;
160715;0800;985;
160715;0900;985;
160715;1000;985;
160715;1100;985;
160715;1200;985;
160715;1300;984;
160715;1400;983;
160715;1500;983;
160715;1600;983;
160715;1700;984;
160715;1800;984;
160715;1900;984;
160715;2000;984;
160715;2100;984;
160715;2200;984;
160715;2300;984;
160716;0000;984;
160716;0100;983;
160716;0200;983;
160716;0300;983;
160716;0400;982;
160716;0500;982;
160716;0600;981;
160716;0700;981;
160716;0800;981;
160716;0900;981;
160716;1000;980;
160716;1100;979;
160716;1200;978;
160716;1300;977;
160716;1400;975;
160716;1500;975;
160716;1600;974;
160716;1700;973;
160716;1800;972;
160716;1900;971;
160716;2000;971;
160716;2100;970;
160716;2200;969;
160716;2300;969;
160717;0000;969;
160717;0100;968;
160717;0200;968;
160717;0300;968;
160717;0400;968;
160717;0500;968;
160717;0600;968;
160717;0700;969;
160717;0800;969;
160717;0900;969;
160717;1000;970;
160717;1100;970;
160717;1200;969;
160717;1300;969;
160717;1400;969;
160717;1500;969;
160717;1600;970;
160717;1700;970;
160717;1800;971;
160717;1900;971;
160717;2000;971;
160717;2100;971;
160717;2200;971;
160717;2300;971;
160718;0000;972;
160718;0100;972;
160718;0200;973;
160718;0300;974;
160718;0400;974;
160718;0500;975;
160718;0600;976;
160718;0700;977;
160718;0800;978;
160718;0900;979;
160718;1000;979;
160718;1100;979;
160718;1200;979;
160718;1300;978;
160718;1400;978;
160718;1500;978;
160718;1600;978;
160718;1700;978;
160718;1800;979;
160718;1900;979;
160718;2000;979;
160718;2100;979;
160718;2200;979;
160718;2300;978;
160719;0000;978;
160719;0100;977;
160719;0200;977;
160719;0300;976;
160719;0400;976;
160719;0500;975;
160719;0600;975;
160719;0700;974;
160719;0800;974;
160719;0900;973;
160719;1000;973;
160719;1100;972;
160719;1200;971;
160719;1300;970;
160719;1400;969;
160719;1500;969;
160719;1600;969;
160719;1700;968;
160719;1800;968;
160719;1900;968;
160719;2000;968;
160719;2100;968;
160719;2200;967;
160719;2300;967;
160720;0000;967;
160720;0100;966;
160720;0200;965;
160720;0300;964;
160720;0400;964;
160720;0500;963;
160720;0600;964;
160720;0700;963;
160720;0800;964;
160720;0900;964;
160720;1000;965;
160720;1100;965;
160720;1200;965;
160720;1300;965;
160720;1400;965;
160720;1500;966;
160720;1600;966;
160720;1700;967;
160720;1800;968;
160720;1900;968;
160720;2000;969;
160720;2100;969;
160720;2200;970;
160720;2300;971;
160721;0000;971;
160721;0100;971;
160721;0200;971;
160721;0300;971;
160721;0400;971;
160721;0500;972;
160721;0600;973;
160721;0700;974;
160721;0800;974;
160721;0900;975;
160721;1000;976;
160721;1100;976;
160721;1200;977;
160721;1300;977;
160721;1400;977;
160721;1500;977;
160721;1600;977;
160721;1700;977;
160721;1800;978;
160721;1900;978;
160721;2000;978;
160721;2100;978;
160721;2200;978;
160721;2300;977;
160722;0000;977;
160722;0100;977;
160722;0200;976;
160722;0300;976;
160722;0400;975;
160722;0500;974;
160722;0600;974;
160722;0700;973;
160722;0800;973;
160722;0900;973;
160722;1000;972;
160722;1100;972;
160722;1200;972;
160722;1300;971;
160722;1400;970;
160722;1500;970;
160722;1600;970;
160722;1700;970;
160722;1800;971;
160722;1900;971;
160722;2000;971;
160722;2100;972;
160722;2200;972;
160722;2300;973;
160723;0000;973;
160723;0100;974;
160723;0200;975;
160723;0300;975;
160723;0400;975;
160723;0500;976;
160723;0600;976;
160723;0700;976;
160723;0800;977;
160723;0900;977;
160723;1000;977;
160723;1100;978;
160723;1200;977;
160723;1300;977;
160723;1400;977;
160723;1500;977;
160723;1600;977;
160723;1700;977;
160723;1800;978;
160723;1900;978;
160723;2000;979;
160723;2100;979;
160723;2200;979;
160723;2300;979;
160724;0000;980;
160724;0100;980;
160724;0200;980;
160724;0300;980;
160724;0400;980;
160724;0500;980;
160724;0600;980;
160724;0700;980;
160724;0800;981;
160724;0900;981;
160724;1000;981;
160724;1100;981;
160724;1200;980;
160724;1300;979;
160724;1400;979;
160724;1500;978;
160724;1600;979;
160724;1700;979;
160724;1800;979;
160724;1900;980;
160724;2000;980;
160724;2100;980;
160724;2200;980;
160724;2300;980;
160725;0000;980;
160725;0100;980;
160725;0200;980;
160725;0300;980;
160725;0400;980;
160725;0500;980;
160725;0600;980;
160725;0700;980;
160725;0800;980;
160725;0900;980;
160725;1000;981;
160725;1100;981;
160725;1200;981;
160725;1300;980;
160725;1400;980;
160725;1500;980;
160725;1600;980;
160725;1700;980;
160725;1800;981;
160725;1900;982;
160725;2000;982;
160725;2100;982;
160725;2200;983;
160725;2300;984;
160726;0000;984;
160726;0100;984;
160726;0200;984;
160726;0300;984;
160726;0400;984;
160726;0500;984;
160726;0600;985;
160726;0700;985;
160726;0800;985;
160726;0900;985;
160726;1000;985;
160726;1100;985;
160726;1200;984;
160726;1300;983;
160726;1400;983;
160726;1500;983;
160726;1600;983;
160726;1700;982;
160726;1800;982;
160726;1900;982;
160726;2000;982;
160726;2100;982;
160726;2200;982;
160726;2300;981;
160727;0000;981;
160727;0100;980;
160727;0200;980;
160727;0300;980;
160727;0400;979;
160727;0500;979;
160727;0600;979;
160727;0700;979;
160727;0800;979;
160727;0900;979;
160727;1000;978;
160727;1100;978;
160727;1200;978;
160727;1300;977;
160727;1400;976;
160727;1500;976;
160727;1600;976;
160727;1700;975;
160727;1800;975;
160727;1900;975;
160727;2000;974;
160727;2100;974;
160727;2200;974;
160727;2300;973;
160728;0000;973;
160728;0100;972;
160728;0200;972;
160728;0300;971;
160728;0400;970;
160728;0500;969;
160728;0600;969;
160728;0700;968;
160728;0800;967;
160728;0900;967;
160728;1000;967;
160728;1100;966;
160728;1200;966;
160728;1300;965;
160728;1400;964;
160728;1500;964;
160728;1600;963;
160728;1700;963;
160728;1800;964;
160728;1900;965;
160728;2000;965;
160728;2100;965;
160728;2200;966;
160728;2300;966;
160729;0000;966;
160729;0100;966;
160729;0200;966;
160729;0300;966;
160729;0400;966;
160729;0500;966;
160729;0600;966;
160729;0700;966;
160729;0800;966;
160729;0900;966;
160729;1000;966;
160729;1100;967;
160729;1200;966;
160729;1300;966;
160729;1400;965;
160729;1500;965;
160729;1600;965;
160729;1700;966;
160729;1800;966;
160729;1900;966;
160729;2000;966;
160729;2100;967;
160729;2200;967;
160729;2300;967;
160730;0000;967;
160730;0100;967;
160730;0200;967;
160730;0300;967;
160730;0400;967;
160730;0500;967;
160730;0600;967;
160730;0700;967;
160730;0800;968;
160730;0900;968;
160730;1000;969;
160730;1100;969;
160730;1200;969;
160730;1300;969;
160730;1400;969;
160730;1500;969;
160730;1600;970;
160730;1700;971;
160730;1800;972;
160730;1900;972;
160730;2000;973;
160730;2100;974;
160730;2200;974;
160730;2300;974;
160731;0000;975;
160731;0100;975;
160731;0200;976;
160731;0300;976;
160731;0400;976;
160731;0500;977;
160731;0600;977;
160731;0700;978;
160731;0800;979;
160731;0900;979;
160731;1000;979;
160731;1100;980;
160731;1200;980;
160731;1300;979;
160731;1400;979;
160731;1500;979;
160731;1600;979;
160731;1700;980;
160731;1800;980;
160731;1900;980;
160731;2000;981;
160731;2100;981;
160731;2200;981;
160731;2300;981;
160801;0000;981;
160801;0100;982;
160801;0200;982;
160801;0300;982;
160801;0400;981;
160801;0500;982;
160801;0600;982;
160801;0700;982;
160801;0800;982;
160801;0900;983;
160801;1000;983;
160801;1100;983;
160801;1200;983;
160801;1300;982;
160801;1400;981;
160801;1500;981;
160801;1600;981;
160801;1700;981;
160801;1800;981;
160801;1900;981;
160801;2000;981;
160801;2100;981;
160801;2200;981;
160801;2300;981;
160802;0000;981;
160802;0100;981;
160802;0200;980;
160802;0300;980;
160802;0400;979;
160802;0500;979;
160802;0600;979;
160802;0700;979;
160802;0800;979;
160802;0900;978;
160802;1000;978;
160802;1100;978;
160802;1200;977;
160802;1300;976;
160802;1400;975;
160802;1500;974;
160802;1600;974;
160802;1700;974;
160802;1800;974;
160802;1900;973;
160802;2000;973;
160802;2100;972;
160802;2200;972;
160802;2300;971;
160803;0000;971;
160803;0100;970;
160803;0200;969;
160803;0300;969;
160803;0400;968;
160803;0500;968;
160803;0600;967;
160803;0700;967;
160803;0800;967;
160803;0900;967;
160803;1000;967;
160803;1100;967;
160803;1200;967;
160803;1300;966;
160803;1400;965;
160803;1500;964;
160803;1600;964;
160803;1700;963;
160803;1800;963;
160803;1900;963;
160803;2000;963;
160803;2100;963;
160803;2200;963;
160803;2300;963;
160804;0000;963;
160804;0100;963;
160804;0200;963;
160804;0300;963;
160804;0400;962;
160804;0500;962;
160804;0600;963;
160804;0700;963;
160804;0800;963;
160804;0900;963;
160804;1000;963;
160804;1100;963;
160804;1200;963;
160804;1300;963;
160804;1400;963;
160804;1500;963;
160804;1600;964;
160804;1700;964;
160804;1800;965;
160804;1900;966;
160804;2000;966;
160804;2100;967;
160804;2200;967;
160804;2300;967;
160805;0000;968;
160805;0100;968;
160805;0200;969;
160805;0300;969;
160805;0400;969;
160805;0500;969;
160805;0600;969;
160805;0700;969;
160805;0800;969;
160805;0900;968;
160805;1000;968;
160805;1100;967;
160805;1200;967;
160805;1300;965;
160805;1400;964;
160805;1500;963;
160805;1600;964;
160805;1700;964;
160805;1800;964;
160805;1900;965;
160805;2000;965;
160805;2100;966;
160805;2200;966;
160805;2300;967;
160806;0000;968;
160806;0100;969;
160806;0200;969;
160806;0300;969;
160806;0400;970;
160806;0500;971;
160806;0600;972;
160806;0700;972;
160806;0800;973;
160806;0900;973;
160806;1000;973;
160806;1100;973;
160806;1200;972;
160806;1300;972;
160806;1400;970;
160806;1500;969;
160806;1600;968;
160806;1700;967;
160806;1800;967;
160806;1900;966;
160806;2000;966;
160806;2100;965;
160806;2200;964;
160806;2300;964;
160807;0000;963;
160807;0100;962;
160807;0200;962;
160807;0300;962;
160807;0400;961;
160807;0500;961;
160807;0600;961;
160807;0700;960;
160807;0800;960;
160807;0900;961;
160807;1000;961;
160807;1100;962;
160807;1200;961;
160807;1300;962;
160807;1400;961;
160807;1500;962;
160807;1600;963;
160807;1700;964;
160807;1800;966;
160807;1900;967;
160807;2000;968;
160807;2100;969;
160807;2200;970;
160807;2300;970;
160808;0000;971;
160808;0100;972;
160808;0200;973;
160808;0300;974;
160808;0400;974;
160808;0500;975;
160808;0600;976;
160808;0700;976;
160808;0800;977;
160808;0900;977;
160808;1000;977;
160808;1100;977;
160808;1200;976;
160808;1300;976;
160808;1400;975;
160808;1500;974;
160808;1600;973;
160808;1700;973;
160808;1800;972;
160808;1900;972;
160808;2000;971;
160808;2100;971;
160808;2200;970;
160808;2300;970;
160809;0000;970;
160809;0100;969;
160809;0200;969;
160809;0300;969;
160809;0400;969;
160809;0500;969;
160809;0600;969;
160809;0700;969;
160809;0800;969;
160809;0900;969;
160809;1000;969;
160809;1100;969;
160809;1200;969;
160809;1300;969;
160809;1400;969;
160809;1500;969;
160809;1600;970;
160809;1700;970;
160809;1800;970;
160809;1900;971;
160809;2000;971;
160809;2100;971;
160809;2200;971;
160809;2300;972;
160810;0000;972;
160810;0100;971;
160810;0200;971;
160810;0300;971;
160810;0400;971;
160810;0500;971;
160810;0600;970;
160810;0700;971;
160810;0800;970;
160810;0900;970;
160810;1000;970;
160810;1100;969;
160810;1200;968;
160810;1300;967;
160810;1400;966;
160810;1500;965;
160810;1600;964;
160810;1700;964;
160810;1800;963;
160810;1900;963;
160810;2000;962;
160810;2100;962;
160810;2200;960;
160810;2300;960;
160811;0000;959;
160811;0100;958;
160811;0200;956;
160811;0300;955;
160811;0400;955;
160811;0500;955;
160811;0600;956;
160811;0700;959;
160811;0800;961;
160811;0900;962;
160811;1000;963;
160811;1100;965;
160811;1200;965;
160811;1300;966;
160811;1400;967;
160811;1500;969;
160811;1600;969;
160811;1700;970;
160811;1800;971;
160811;1900;972;
160811;2000;972;
160811;2100;973;
160811;2200;973;
160811;2300;972;
160812;0000;972;
160812;0100;972;
160812;0200;971;
160812;0300;970;
160812;0400;970;
160812;0500;970;
160812;0600;969;
160812;0700;969;
160812;0800;969;
160812;0900;969;
160812;1000;969;
160812;1100;968;
160812;1200;967;
160812;1300;966;
160812;1400;965;
160812;1500;964;
160812;1600;963;
160812;1700;963;
160812;1800;963;
160812;1900;963;
160812;2000;963;
160812;2100;962;
160812;2200;962;
160812;2300;962;
160813;0000;962;
160813;0100;962;
160813;0200;962;
160813;0300;962;
160813;0400;962;
160813;0500;962;
160813;0600;962;
160813;0700;963;
160813;0800;964;
160813;0900;964;
160813;1000;964;
160813;1100;965;
160813;1200;965;
160813;1300;965;
160813;1400;966;
160813;1500;966;
160813;1600;966;
160813;1700;966;
160813;1800;967;
160813;1900;967;
160813;2000;968;
160813;2100;968;
160813;2200;968;
160813;2300;968;
160814;0000;967;
160814;0100;967;
160814;0200;967;
160814;0300;966;
160814;0400;965;
160814;0500;965;
160814;0600;964;
160814;0700;964;
160814;0800;963;
160814;0900;962;
160814;1000;961;
160814;1100;961;
160814;1200;960;
160814;1300;959;
160814;1400;959;
160814;1500;959;
160814;1600;960;
160814;1700;960;
160814;1800;960;
160814;1900;961;
160814;2000;961;
160814;2100;961;
160814;2200;961;
160814;2300;961;
160815;0000;961;
160815;0100;960;
160815;0200;960;
160815;0300;960;
160815;0400;961;
160815;0500;962;
160815;0600;963;
160815;0700;963;
160815;0800;964;
160815;0900;965;
160815;1000;965;
160815;1100;965;
160815;1200;964;
160815;1300;963;
160815;1400;963;
160815;1500;962;
160815;1600;961;
160815;1700;961;
160815;1800;960;
160815;1900;960;
160815;2000;959;
160815;2100;958;
160815;2200;957;
160815;2300;957;
160816;0000;956;
160816;0100;955;
160816;0200;955;
160816;0300;954;
160816;0400;953;
160816;0500;953;
160816;0600;953;
160816;0700;954;
160816;0800;954;
160816;0900;955;
160816;1000;955;
160816;1100;956;
160816;1200;956;
160816;1300;957;
160816;1400;957;
160816;1500;958;
160816;1600;959;
160816;1700;960;
160816;1800;961;
160816;1900;961;
160816;2000;962;
160816;2100;962;
160816;2200;962;
160816;2300;962;
160817;0000;962;
160817;0100;962;
160817;0200;962;
160817;0300;962;
160817;0400;962;
160817;0500;963;
