FECHA (YYMMDD);HORA (HHMM);;
160905;1900;48;
160905;2000;49;
160905;2100;54;
160905;2200;55;
160905;2300;59;
160906;0000;60;
160906;0100;69;
160906;0200;73;
160906;0300;75;
160906;0400;74;
160906;0500;73;
160906;0600;73;
160906;0700;72;
160906;0800;70;
160906;0900;60;
160906;1000;50;
160906;1100;41;
160906;1200;29;
160906;1300;26;
160906;1400;28;
160906;1500;30;
160906;1600;31;
160906;1700;34;
160906;1800;41;
160906;1900;47;
160906;2000;52;
160906;2100;56;
160906;2200;59;
160906;2300;63;
160907;0000;66;
160907;0100;67;
160907;0200;67;
160907;0300;69;
160907;0400;71;
160907;0500;73;
160907;0600;71;
160907;0700;72;
160907;0800;69;
160907;0900;65;
160907;1000;66;
160907;1100;64;
160907;1200;62;
160907;1300;54;
160907;1400;56;
160907;1500;73;
160907;1600;83;
160907;1700;89;
160907;1800;89;
160907;1900;85;
160907;2000;78;
160907;2100;74;
160907;2200;75;
160907;2300;79;
160908;0000;80;
160908;0100;84;
160908;0200;80;
160908;0300;80;
160908;0400;80;
160908;0500;81;
160908;0600;84;
160908;0700;87;
160908;0800;88;
160908;0900;83;
160908;1000;81;
160908;1100;74;
160908;1200;59;
160908;1300;57;
160908;1400;58;
160908;1500;61;
160908;1600;58;
160908;1700;65;
160908;1800;69;
160908;1900;78;
160908;2000;80;
160908;2100;80;
160908;2200;81;
160908;2300;82;
160909;0000;85;
160909;0100;87;
160909;0200;88;
160909;0300;90;
160909;0400;91;
160909;0500;89;
160909;0600;87;
160909;0700;85;
160909;0800;87;
160909;0900;88;
160909;1000;91;
160909;1100;91;
160909;1200;83;
160909;1300;73;
160909;1400;71;
160909;1500;67;
160909;1600;67;
160909;1700;72;
160909;1800;77;
160909;1900;80;
160909;2000;82;
160909;2100;83;
160909;2200;83;
160909;2300;84;
160910;0000;83;
160910;0100;83;
160910;0200;84;
160910;0300;82;
160910;0400;82;
160910;0500;84;
160910;0600;85;
160910;0700;85;
160910;0800;79;
160910;0900;71;
160910;1000;62;
160910;1100;53;
160910;1200;46;
160910;1300;43;
160910;1400;44;
160910;1500;44;
160910;1600;47;
160910;1700;49;
160910;1800;55;
160910;1900;62;
160910;2000;65;
160910;2100;71;
160910;2200;72;
160910;2300;74;
160911;0000;77;
160911;0100;76;
160911;0200;80;
160911;0300;81;
160911;0400;82;
160911;0500;83;
160911;0600;85;
160911;0700;83;
160911;0800;77;
160911;0900;73;
160911;1000;65;
160911;1100;56;
160911;1200;53;
160911;1300;50;
160911;1400;46;
160911;1500;48;
160911;1600;66;
160911;1700;73;
160911;1800;80;
160911;1900;86;
160911;2000;91;
160911;2100;92;
160911;2200;94;
160911;2300;94;
160912;0000;95;
160912;0100;95;
160912;0200;96;
160912;0300;96;
160912;0400;96;
160912;0500;96;
160912;0600;96;
160912;0700;96;
160912;0800;96;
160912;0900;92;
160912;1000;81;
160912;1100;76;
160912;1200;72;
160912;1300;67;
160912;1400;62;
160912;1500;62;
160912;1600;63;
160912;1700;70;
160912;1800;74;
160912;1900;75;
160912;2000;76;
160912;2100;75;
160912;2200;70;
160912;2300;72;
160913;0000;73;
160913;0100;74;
160913;0200;76;
160913;0300;77;
160913;0400;77;
160913;0500;77;
160913;0600;76;
160913;0700;73;
160913;0800;69;
160913;0900;66;
160913;1000;59;
160913;1100;53;
160913;1200;48;
160913;1300;45;
160913;1400;46;
160913;1500;45;
160913;1600;43;
160913;1700;50;
160913;1800;59;
160913;1900;62;
160913;2000;64;
160913;2100;66;
160913;2200;66;
160913;2300;68;
160914;0000;68;
160914;0100;71;
160914;0200;73;
160914;0300;73;
160914;0400;73;
160914;0500;71;
160914;0600;72;
160914;0700;70;
160914;0800;68;
160914;0900;61;
160914;1000;55;
160914;1100;56;
160914;1200;44;
160914;1300;41;
160914;1400;38;
160914;1500;44;
160914;1600;51;
160914;1700;57;
160914;1800;60;
160914;1900;64;
160914;2000;67;
160914;2100;68;
160914;2200;75;
160914;2300;76;
160915;0000;79;
160915;0100;82;
160915;0200;85;
160915;0300;85;
160915;0400;85;
160915;0500;87;
160915;0600;88;
160915;0700;84;
160915;0800;76;
160915;0900;74;
160915;1000;73;
160915;1100;71;
160915;1200;71;
160915;1300;70;
160915;1400;75;
160915;1500;79;
160915;1600;82;
160915;1700;82;
160915;1800;83;
160915;1900;85;
160915;2000;85;
160915;2100;85;
160915;2200;87;
160915;2300;87;
160916;0000;84;
160916;0100;81;
160916;0200;83;
160916;0300;84;
160916;0400;87;
160916;0500;85;
160916;0600;83;
160916;0700;76;
160916;0800;70;
160916;0900;57;
160916;1000;49;
160916;1100;44;
160916;1200;41;
160916;1300;39;
160916;1400;37;
160916;1500;37;
160916;1600;41;
160916;1700;44;
160916;1800;49;
160916;1900;56;
160916;2000;63;
160916;2100;67;
160916;2200;72;
160916;2300;70;
160917;0000;73;
160917;0100;73;
160917;0200;77;
160917;0300;77;
160917;0400;80;
160917;0500;82;
160917;0600;83;
160917;0700;76;
160917;0800;66;
160917;0900;62;
160917;1000;61;
160917;1100;50;
160917;1200;35;
160917;1300;25;
160917;1400;21;
160917;1500;24;
160917;1600;27;
160917;1700;30;
160917;1800;39;
160917;1900;45;
160917;2000;51;
160917;2100;54;
160917;2200;61;
160917;2300;68;
160918;0000;71;
160918;0100;73;
160918;0200;74;
160918;0300;76;
160918;0400;77;
160918;0500;79;
160918;0600;81;
160918;0700;74;
160918;0800;66;
160918;0900;57;
160918;1000;52;
160918;1100;46;
160918;1200;38;
160918;1300;31;
160918;1400;29;
160918;1500;27;
160918;1600;24;
160918;1700;25;
160918;1800;34;
160918;1900;42;
160918;2000;51;
160918;2100;58;
160918;2200;55;
160918;2300;58;
160919;0000;59;
160919;0100;62;
160919;0200;65;
160919;0300;64;
160919;0400;65;
160919;0500;66;
160919;0600;67;
160919;0700;68;
160919;0800;67;
160919;0900;61;
160919;1000;58;
160919;1100;44;
160919;1200;38;
160919;1300;32;
160919;1400;30;
160919;1500;29;
160919;1600;31;
160919;1700;32;
160919;1800;44;
160919;1900;57;
160919;2000;69;
160919;2100;73;
160919;2200;72;
160919;2300;71;
160920;0000;70;
160920;0100;76;
160920;0200;72;
160920;0300;72;
160920;0400;74;
160920;0500;75;
160920;0600;75;
160920;0700;73;
160920;0800;69;
160920;0900;66;
160920;1000;67;
160920;1100;67;
160920;1200;64;
160920;1300;61;
160920;1400;49;
160920;1500;54;
160920;1600;54;
160920;1700;50;
160920;1800;55;
160920;1900;71;
160920;2000;73;
160920;2100;72;
160920;2200;68;
160920;2300;73;
160921;0000;72;
160921;0100;68;
160921;0200;74;
160921;0300;78;
160921;0400;78;
160921;0500;81;
160921;0600;84;
160921;0700;81;
160921;0800;72;
160921;0900;56;
160921;1000;49;
160921;1100;46;
160921;1200;43;
160921;1300;39;
160921;1400;41;
160921;1500;42;
160921;1600;45;
160921;1700;53;
160921;1800;56;
160921;1900;55;
160921;2000;60;
160921;2100;76;
160921;2200;80;
160921;2300;79;
160922;0000;75;
160922;0100;71;
160922;0200;69;
160922;0300;67;
160922;0400;64;
160922;0500;61;
160922;0600;58;
160922;0700;57;
160922;0800;56;
160922;0900;44;
160922;1000;44;
160922;1100;42;
160922;1200;38;
160922;1300;36;
160922;1400;35;
160922;1500;34;
160922;1600;32;
160922;1700;36;
160922;1800;45;
160922;1900;55;
160922;2000;59;
160922;2100;63;
160922;2200;67;
160922;2300;74;
160923;0000;77;
160923;0100;79;
160923;0200;81;
160923;0300;82;
160923;0400;83;
160923;0500;85;
160923;0600;85;
160923;0700;76;
160923;0800;74;
160923;0900;68;
160923;1000;58;
160923;1100;48;
160923;1200;38;
160923;1300;30;
160923;1400;21;
160923;1500;16;
160923;1600;14;
160923;1700;17;
160923;1800;17;
160923;1900;27;
160923;2000;33;
160923;2100;37;
160923;2200;41;
160923;2300;44;
160924;0000;49;
160924;0100;52;
160924;0200;58;
160924;0300;60;
160924;0400;60;
160924;0500;63;
160924;0600;63;
160924;0700;59;
160924;0800;55;
160924;0900;53;
160924;1000;49;
160924;1100;41;
160924;1200;38;
160924;1300;39;
160924;1400;42;
160924;1500;44;
160924;1600;42;
160924;1700;45;
160924;1800;52;
160924;1900;58;
160924;2000;66;
160924;2100;69;
160924;2200;71;
160924;2300;71;
160925;0000;68;
160925;0100;67;
160925;0200;71;
160925;0300;71;
160925;0400;75;
160925;0500;71;
160925;0600;70;
160925;0700;67;
160925;0800;56;
160925;0900;50;
160925;1000;48;
160925;1100;41;
160925;1200;36;
160925;1300;32;
160925;1400;32;
160925;1500;26;
160925;1600;27;
160925;1700;29;
160925;1800;37;
160925;1900;47;
160925;2000;50;
160925;2100;45;
160925;2200;49;
160925;2300;54;
160926;0000;57;
160926;0100;53;
160926;0200;57;
160926;0300;61;
160926;0400;64;
160926;0500;67;
160926;0600;72;
160926;0700;75;
160926;0800;76;
160926;0900;75;
160926;1000;65;
160926;1100;56;
160926;1200;53;
160926;1300;49;
160926;1400;53;
160926;1500;51;
160926;1600;51;
160926;1700;54;
160926;1800;62;
160926;1900;69;
160926;2000;69;
160926;2100;66;
160926;2200;67;
160926;2300;72;
160927;0000;74;
160927;0100;75;
160927;0200;76;
160927;0300;78;
160927;0400;80;
160927;0500;81;
160927;0600;84;
160927;0700;82;
160927;0800;73;
160927;0900;64;
160927;1000;58;
160927;1100;52;
160927;1200;47;
160927;1300;46;
160927;1400;46;
160927;1500;47;
160927;1600;47;
160927;1700;62;
160927;1800;64;
160927;1900;68;
160927;2000;70;
160927;2100;74;
160927;2200;79;
160927;2300;79;
160928;0000;82;
160928;0100;82;
160928;0200;84;
160928;0300;86;
160928;0400;88;
160928;0500;88;
160928;0600;88;
160928;0700;83;
160928;0800;72;
160928;0900;63;
160928;1000;56;
160928;1100;49;
160928;1200;44;
160928;1300;39;
160928;1400;36;
160928;1500;33;
160928;1600;30;
160928;1700;27;
160928;1800;29;
160928;1900;33;
160928;2000;37;
160928;2100;39;
160928;2200;35;
160928;2300;37;
160929;0000;39;
160929;0100;44;
160929;0200;47;
160929;0300;58;
160929;0400;61;
160929;0500;68;
160929;0600;70;
160929;0700;65;
160929;0800;58;
160929;0900;47;
160929;1000;43;
160929;1100;39;
160929;1200;36;
160929;1300;30;
160929;1400;29;
160929;1500;28;
160929;1600;30;
160929;1700;35;
160929;1800;42;
160929;1900;49;
160929;2000;56;
160929;2100;59;
160929;2200;61;
160929;2300;63;
160930;0000;66;
160930;0100;69;
160930;0200;73;
160930;0300;75;
160930;0400;77;
160930;0500;82;
160930;0600;88;
160930;0700;90;
160930;0800;91;
160930;0900;92;
160930;1000;93;
160930;1100;91;
160930;1200;87;
160930;1300;89;
160930;1400;86;
160930;1500;84;
160930;1600;87;
160930;1700;84;
160930;1800;91;
160930;1900;93;
160930;2000;94;
160930;2100;94;
160930;2200;94;
160930;2300;94;
161001;0000;94;
161001;0100;95;
161001;0200;95;
161001;0300;95;
161001;0400;92;
161001;0500;87;
161001;0600;89;
161001;0700;86;
161001;0800;76;
161001;0900;61;
161001;1000;49;
161001;1100;47;
161001;1200;42;
161001;1300;40;
161001;1400;42;
161001;1500;45;
161001;1600;42;
161001;1700;46;
161001;1800;56;
161001;1900;69;
161001;2000;72;
161001;2100;72;
161001;2200;73;
161001;2300;71;
161002;0000;76;
161002;0100;80;
161002;0200;85;
161002;0300;85;
161002;0400;85;
161002;0500;84;
161002;0600;84;
161002;0700;81;
161002;0800;75;
161002;0900;74;
161002;1000;73;
161002;1100;70;
161002;1200;70;
161002;1300;68;
161002;1400;65;
161002;1500;62;
161002;1600;61;
161002;1700;59;
161002;1800;66;
161002;1900;72;
161002;2000;75;
161002;2100;78;
161002;2200;82;
161002;2300;85;
161003;0000;87;
161003;0100;87;
161003;0200;88;
161003;0300;90;
161003;0400;91;
161003;0500;91;
161003;0600;91;
161003;0700;91;
161003;0800;88;
161003;0900;86;
161003;1000;78;
161003;1100;71;
161003;1200;70;
161003;1300;68;
161003;1400;56;
161003;1500;49;
161003;1600;52;
161003;1700;59;
161003;1800;60;
161003;1900;71;
161003;2000;70;
161003;2100;76;
161003;2200;77;
161003;2300;72;
161004;0000;77;
161004;0100;75;
161004;0200;75;
161004;0300;80;
161004;0400;85;
161004;0500;86;
161004;0600;84;
161004;0700;70;
161004;0800;60;
161004;0900;54;
161004;1000;54;
161004;1100;56;
161004;1200;55;
161004;1300;48;
161004;1400;51;
161004;1500;45;
161004;1600;48;
161004;1700;50;
161004;1800;;
161004;1900;61;
161004;2000;66;
161004;2100;71;
161004;2200;76;
161004;2300;78;
161005;0000;78;
161005;0100;80;
161005;0200;81;
161005;0300;81;
161005;0400;83;
161005;0500;83;
161005;0600;83;
161005;0700;74;
161005;0800;68;
161005;0900;59;
161005;1000;46;
161005;1100;40;
161005;1200;38;
161005;1300;43;
161005;1400;48;
161005;1500;53;
161005;1600;55;
161005;1700;28;
161005;1800;72;
161005;1900;76;
161005;2000;78;
161005;2100;82;
161005;2200;82;
161005;2300;83;
161006;0000;83;
161006;0100;85;
161006;0200;85;
161006;0300;85;
161006;0400;86;
161006;0500;87;
161006;0600;86;
161006;0700;80;
161006;0800;67;
161006;0900;58;
161006;1000;54;
161006;1100;46;
161006;1200;41;
161006;1300;40;
161006;1400;39;
161006;1500;43;
161006;1600;;
161006;1700;47;
161006;1800;60;
161006;1900;66;
161006;2000;68;
161006;2100;72;
161006;2200;75;
161006;2300;79;
161007;0000;79;
161007;0100;80;
161007;0200;81;
161007;0300;81;
161007;0400;81;
161007;0500;82;
161007;0600;85;
161007;0700;85;
161007;0800;72;
161007;0900;58;
161007;1000;53;
161007;1100;46;
161007;1200;43;
161007;1300;40;
161007;1400;36;
161007;1500;37;
161007;1600;37;
161007;1700;40;
161007;1800;44;
161007;1900;48;
161007;2000;54;
161007;2100;56;
161007;2200;61;
161007;2300;65;
161008;0000;68;
161008;0100;69;
161008;0200;72;
161008;0300;71;
161008;0400;72;
161008;0500;74;
161008;0600;75;
161008;0700;72;
161008;0800;70;
161008;0900;81;
161008;1000;87;
161008;1100;73;
161008;1200;58;
161008;1300;44;
161008;1400;51;
161008;1500;63;
161008;1600;68;
161008;1700;74;
161008;1800;70;
161008;1900;70;
161008;2000;85;
161008;2100;83;
161008;2200;83;
161008;2300;86;
161009;0000;87;
161009;0100;85;
161009;0200;81;
161009;0300;82;
161009;0400;83;
161009;0500;76;
161009;0600;75;
161009;0700;72;
161009;0800;64;
161009;0900;60;
161009;1000;55;
161009;1100;52;
161009;1200;51;
161009;1300;51;
161009;1400;60;
161009;1500;54;
161009;1600;54;
161009;1700;58;
161009;1800;65;
161009;1900;65;
161009;2000;63;
161009;2100;64;
161009;2200;68;
161009;2300;67;
161010;0000;60;
161010;0100;65;
161010;0200;66;
161010;0300;69;
161010;0400;73;
161010;0500;72;
161010;0600;73;
161010;0700;74;
161010;0800;68;
161010;0900;61;
161010;1000;61;
161010;1100;60;
161010;1200;52;
161010;1300;51;
161010;1400;51;
161010;1500;55;
161010;1600;57;
161010;1700;64;
161010;1800;71;
161010;1900;74;
161010;2000;70;
161010;2100;69;
161010;2200;77;
161010;2300;78;
161011;0000;73;
161011;0100;85;
161011;0200;81;
161011;0300;85;
161011;0400;86;
161011;0500;85;
161011;0600;85;
161011;0700;85;
161011;0800;84;
161011;0900;78;
161011;1000;71;
161011;1100;59;
161011;1200;50;
161011;1300;47;
161011;1400;46;
161011;1500;47;
161011;1600;53;
161011;1700;52;
161011;1800;58;
161011;1900;65;
161011;2000;72;
161011;2100;78;
161011;2200;79;
161011;2300;81;
161012;0000;69;
161012;0100;77;
161012;0200;86;
161012;0300;84;
161012;0400;82;
161012;0500;84;
161012;0600;75;
161012;0700;80;
161012;0800;90;
161012;0900;86;
161012;1000;80;
161012;1100;78;
161012;1200;78;
161012;1300;78;
161012;1400;82;
161012;1500;87;
161012;1600;80;
161012;1700;84;
161012;1800;84;
161012;1900;79;
161012;2000;73;
161012;2100;78;
161012;2200;80;
161012;2300;79;
161013;0000;75;
161013;0100;57;
161013;0200;78;
161013;0300;82;
161013;0400;77;
161013;0500;73;
161013;0600;75;
161013;0700;75;
161013;0800;72;
161013;0900;69;
161013;1000;67;
161013;1100;67;
161013;1200;64;
161013;1300;61;
161013;1400;65;
161013;1500;70;
161013;1600;71;
161013;1700;72;
161013;1800;76;
161013;1900;77;
161013;2000;78;
161013;2100;76;
161013;2200;81;
161013;2300;79;
161014;0000;72;
161014;0100;68;
161014;0200;67;
161014;0300;80;
161014;0400;80;
161014;0500;81;
161014;0600;85;
161014;0700;80;
161014;0800;68;
161014;0900;57;
161014;1000;58;
161014;1100;63;
161014;1200;52;
161014;1300;52;
161014;1400;54;
161014;1500;52;
161014;1600;45;
161014;1700;47;
161014;1800;53;
161014;1900;63;
161014;2000;67;
161014;2100;71;
161014;2200;71;
161014;2300;75;
161015;0000;82;
161015;0100;84;
161015;0200;85;
161015;0300;86;
161015;0400;88;
161015;0500;88;
161015;0600;87;
161015;0700;78;
161015;0800;71;
161015;0900;65;
161015;1000;56;
161015;1100;45;
161015;1200;37;
161015;1300;31;
161015;1400;29;
161015;1500;28;
161015;1600;27;
161015;1700;26;
161015;1800;25;
161015;1900;36;
161015;2000;49;
161015;2100;57;
161015;2200;64;
161015;2300;67;
161016;0000;72;
161016;0100;69;
161016;0200;73;
161016;0300;78;
161016;0400;79;
161016;0500;80;
161016;0600;80;
161016;0700;71;
161016;0800;68;
161016;0900;64;
161016;1000;48;
161016;1100;43;
161016;1200;38;
161016;1300;33;
161016;1400;32;
161016;1500;35;
161016;1600;41;
161016;1700;48;
161016;1800;55;
161016;1900;63;
161016;2000;63;
161016;2100;62;
161016;2200;63;
161016;2300;63;
161017;0000;65;
161017;0100;67;
161017;0200;76;
161017;0300;77;
161017;0400;78;
161017;0500;79;
161017;0600;78;
161017;0700;76;
161017;0800;68;
161017;0900;60;
161017;1000;50;
161017;1100;43;
161017;1200;37;
161017;1300;34;
161017;1400;31;
161017;1500;29;
161017;1600;28;
161017;1700;29;
161017;1800;31;
161017;1900;35;
161017;2000;37;
161017;2100;42;
161017;2200;46;
161017;2300;51;
161018;0000;60;
161018;0100;64;
161018;0200;68;
161018;0300;73;
161018;0400;76;
161018;0500;78;
161018;0600;74;
161018;0700;65;
161018;0800;56;
161018;0900;50;
161018;1000;41;
161018;1100;31;
161018;1200;22;
161018;1300;19;
161018;1400;21;
161018;1500;20;
161018;1600;20;
161018;1700;21;
161018;1800;23;
161018;1900;29;
161018;2000;37;
161018;2100;44;
161018;2200;54;
161018;2300;56;
161019;0000;61;
161019;0100;66;
161019;0200;70;
161019;0300;74;
161019;0400;76;
161019;0500;76;
161019;0600;73;
161019;0700;63;
161019;0800;57;
161019;0900;49;
161019;1000;41;
161019;1100;33;
161019;1200;27;
161019;1300;27;
161019;1400;26;
161019;1500;25;
161019;1600;23;
161019;1700;25;
161019;1800;29;
161019;1900;39;
161019;2000;42;
161019;2100;44;
161019;2200;52;
161019;2300;56;
161020;0000;59;
161020;0100;62;
161020;0200;62;
161020;0300;64;
161020;0400;66;
161020;0500;68;
161020;0600;65;
161020;0700;59;
161020;0800;56;
161020;0900;44;
161020;1000;33;
161020;1100;30;
161020;1200;28;
161020;1300;27;
161020;1400;26;
161020;1500;24;
161020;1600;23;
161020;1700;24;
161020;1800;29;
161020;1900;37;
161020;2000;41;
161020;2100;44;
161020;2200;47;
161020;2300;52;
161021;0000;59;
161021;0100;65;
161021;0200;66;
161021;0300;71;
161021;0400;70;
161021;0500;70;
161021;0600;68;
161021;0700;65;
161021;0800;63;
161021;0900;59;
161021;1000;58;
161021;1100;52;
161021;1200;41;
161021;1300;38;
161021;1400;37;
161021;1500;36;
161021;1600;36;
161021;1700;36;
161021;1800;42;
161021;1900;49;
161021;2000;53;
161021;2100;56;
161021;2200;59;
161021;2300;63;
161022;0000;65;
161022;0100;71;
161022;0200;75;
161022;0300;77;
161022;0400;78;
161022;0500;82;
161022;0600;81;
161022;0700;75;
161022;0800;66;
161022;0900;57;
161022;1000;52;
161022;1100;46;
161022;1200;45;
161022;1300;36;
161022;1400;29;
161022;1500;28;
161022;1600;29;
161022;1700;28;
161022;1800;29;
161022;1900;40;
161022;2000;48;
161022;2100;50;
161022;2200;60;
161022;2300;64;
161023;0000;68;
161023;0100;70;
161023;0200;71;
161023;0300;74;
161023;0400;78;
161023;0500;80;
161023;0600;77;
161023;0700;70;
161023;0800;63;
161023;0900;56;
161023;1000;51;
161023;1100;41;
161023;1200;35;
161023;1300;35;
161023;1400;32;
161023;1500;40;
161023;1600;59;
161023;1700;89;
161023;1800;91;
161023;1900;89;
161023;2000;91;
161023;2100;93;
161023;2200;93;
161023;2300;94;
161024;0000;94;
161024;0100;94;
161024;0200;95;
161024;0300;95;
161024;0400;94;
161024;0500;94;
161024;0600;93;
161024;0700;87;
161024;0800;81;
161024;0900;72;
161024;1000;63;
161024;1100;55;
161024;1200;51;
161024;1300;47;
161024;1400;43;
161024;1500;39;
161024;1600;38;
161024;1700;37;
161024;1800;42;
161024;1900;52;
161024;2000;56;
161024;2100;58;
161024;2200;62;
161024;2300;66;
161025;0000;67;
161025;0100;70;
161025;0200;69;
161025;0300;68;
161025;0400;69;
161025;0500;70;
161025;0600;66;
161025;0700;62;
161025;0800;62;
161025;0900;60;
161025;1000;60;
161025;1100;58;
161025;1200;59;
161025;1300;59;
161025;1400;61;
161025;1500;61;
161025;1600;59;
161025;1700;62;
161025;1800;68;
161025;1900;74;
161025;2000;73;
161025;2100;75;
161025;2200;67;
161025;2300;73;
161026;0000;74;
161026;0100;69;
161026;0200;71;
161026;0300;72;
161026;0400;76;
161026;0500;77;
161026;0600;71;
161026;0700;67;
161026;0800;58;
161026;0900;51;
161026;1000;46;
161026;1100;43;
161026;1200;40;
161026;1300;39;
161026;1400;34;
161026;1500;29;
161026;1600;34;
161026;1700;36;
161026;1800;38;
161026;1900;38;
161026;2000;41;
161026;2100;44;
161026;2200;49;
161026;2300;53;
161027;0000;58;
161027;0100;64;
161027;0200;68;
161027;0300;71;
161027;0400;72;
161027;0500;76;
161027;0600;71;
161027;0700;64;
161027;0800;49;
161027;0900;39;
161027;1000;33;
161027;1100;30;
161027;1200;23;
161027;1300;23;
161027;1400;24;
161027;1500;23;
161027;1600;24;
161027;1700;27;
161027;1800;32;
161027;1900;39;
161027;2000;44;
161027;2100;48;
161027;2200;53;
161027;2300;58;
161028;0000;60;
161028;0100;63;
161028;0200;66;
161028;0300;68;
161028;0400;71;
161028;0500;71;
161028;0600;69;
161028;0700;65;
161028;0800;57;
161028;0900;48;
161028;1000;45;
161028;1100;52;
161028;1200;57;
161028;1300;58;
161028;1400;62;
161028;1500;69;
161028;1600;37;
161028;1700;43;
161028;1800;56;
161028;1900;67;
161028;2000;75;
161028;2100;78;
161028;2200;73;
161028;2300;73;
161029;0000;84;
161029;0100;84;
161029;0200;82;
161029;0300;83;
161029;0400;84;
161029;0500;82;
161029;0600;78;
161029;0700;50;
161029;0800;43;
161029;0900;40;
161029;1000;36;
161029;1100;36;
161029;1200;32;
161029;1300;32;
161029;1400;34;
161029;1500;42;
161029;1600;63;
161029;1700;78;
161029;1800;71;
161029;1900;70;
161029;2000;67;
161029;2100;65;
161029;2200;67;
161029;2300;66;
161030;0000;67;
161030;0100;68;
161030;0200;67;
161030;0300;63;
161030;0400;67;
161030;0500;65;
161030;0600;60;
161030;0700;57;
161030;0800;58;
161030;0900;52;
161030;1000;46;
161030;1100;39;
161030;1200;38;
161030;1300;41;
161030;1400;42;
161030;1500;38;
161030;1600;38;
161030;1700;44;
161030;1800;47;
161030;1900;49;
161030;2000;53;
161030;2100;56;
161030;2200;59;
161030;2300;59;
161031;0000;59;
161031;0100;65;
161031;0200;72;
161031;0300;75;
161031;0400;77;
161031;0500;78;
161031;0600;88;
161031;0700;83;
161031;0800;78;
161031;0900;69;
161031;1000;67;
161031;1100;72;
161031;1200;80;
161031;1300;72;
161031;1400;77;
161031;1500;73;
161031;1600;63;
161031;1700;69;
161031;1800;77;
161031;1900;76;
161031;2000;76;
161031;2100;77;
161031;2200;76;
161031;2300;75;
161101;0000;72;
161101;0100;72;
161101;0200;70;
161101;0300;71;
161101;0400;69;
161101;0500;71;
161101;0600;68;
161101;0700;60;
161101;0800;51;
161101;0900;45;
161101;1000;42;
161101;1100;41;
161101;1200;43;
161101;1300;44;
161101;1400;47;
161101;1500;53;
161101;1600;55;
161101;1700;60;
161101;1800;64;
161101;1900;64;
161101;2000;60;
161101;2100;60;
161101;2200;61;
161101;2300;59;
161102;0000;59;
161102;0100;59;
161102;0200;60;
161102;0300;59;
161102;0400;60;
161102;0500;59;
161102;0600;60;
161102;0700;59;
161102;0800;54;
161102;0900;54;
161102;1000;57;
161102;1100;56;
161102;1200;50;
161102;1300;46;
161102;1400;45;
161102;1500;44;
161102;1600;44;
161102;1700;48;
161102;1800;55;
161102;1900;67;
161102;2000;79;
161102;2100;84;
161102;2200;87;
161102;2300;90;
161103;0000;91;
161103;0100;89;
161103;0200;87;
161103;0300;89;
161103;0400;85;
161103;0500;82;
161103;0600;86;
161103;0700;85;
161103;0800;74;
161103;0900;71;
161103;1000;72;
161103;1100;74;
161103;1200;73;
161103;1300;66;
161103;1400;72;
161103;1500;74;
161103;1600;72;
161103;1700;71;
161103;1800;65;
161103;1900;52;
161103;2000;64;
161103;2100;65;
161103;2200;61;
161103;2300;55;
161104;0000;57;
161104;0100;60;
161104;0200;58;
161104;0300;67;
161104;0400;75;
161104;0500;80;
161104;0600;76;
161104;0700;80;
161104;0800;86;
161104;0900;89;
161104;1000;91;
161104;1100;89;
161104;1200;93;
161104;1300;94;
161104;1400;94;
161104;1500;93;
161104;1600;93;
161104;1700;94;
161104;1800;94;
161104;1900;94;
161104;2000;93;
161104;2100;93;
161104;2200;87;
161104;2300;88;
161105;0000;91;
161105;0100;92;
161105;0200;90;
161105;0300;83;
161105;0400;85;
161105;0500;84;
161105;0600;88;
161105;0700;90;
161105;0800;88;
161105;0900;80;
161105;1000;72;
161105;1100;69;
161105;1200;66;
161105;1300;66;
161105;1400;62;
161105;1500;60;
161105;1600;60;
161105;1700;57;
161105;1800;63;
161105;1900;72;
161105;2000;71;
161105;2100;74;
161105;2200;70;
161105;2300;49;
161106;0000;59;
161106;0100;63;
161106;0200;67;
161106;0300;75;
161106;0400;73;
161106;0500;74;
161106;0600;67;
161106;0700;61;
161106;0800;55;
161106;0900;46;
161106;1000;45;
161106;1100;38;
161106;1200;39;
161106;1300;36;
161106;1400;32;
161106;1500;43;
161106;1600;39;
161106;1700;40;
161106;1800;44;
161106;1900;49;
161106;2000;51;
161106;2100;53;
161106;2200;57;
161106;2300;62;
161107;0000;61;
161107;0100;63;
161107;0200;59;
161107;0300;61;
161107;0400;61;
161107;0500;60;
161107;0600;54;
161107;0700;50;
161107;0800;49;
161107;0900;45;
161107;1000;43;
161107;1100;42;
161107;1200;41;
161107;1300;40;
161107;1400;39;
161107;1500;39;
161107;1600;40;
161107;1700;43;
161107;1800;47;
161107;1900;53;
161107;2000;57;
161107;2100;59;
161107;2200;63;
161107;2300;66;
161108;0000;68;
161108;0100;71;
161108;0200;76;
161108;0300;79;
161108;0400;75;
161108;0500;76;
161108;0600;67;
161108;0700;56;
161108;0800;51;
161108;0900;48;
161108;1000;45;
161108;1100;43;
161108;1200;40;
161108;1300;40;
161108;1400;41;
161108;1500;40;
161108;1600;42;
161108;1700;44;
161108;1800;47;
161108;1900;51;
161108;2000;53;
161108;2100;55;
161108;2200;58;
161108;2300;62;
161109;0000;59;
161109;0100;63;
161109;0200;60;
161109;0300;62;
161109;0400;61;
161109;0500;63;
161109;0600;61;
161109;0700;58;
161109;0800;58;
161109;0900;55;
161109;1000;53;
161109;1100;49;
